# logU  Z  xi  lnh  NV1240 CIV1548 CIV1551     HeII1640 OIII1661 OIII1666 SiIII1883 SiIII1888 CIII1909 OII3727 NeIII3869     HeII4686 Hbeta OIII4959 OIII5007 OI6300 NII6548 Halpha NII6584 SII6717 SII6731 
-1.0 0.0001 0.1 1.0 62350.0 15130000.0 7982000.0 1124000.0 3142000.0 7726000.0 759500.0 449400.0 6000000.0 406200.0 4115000.0 42500.0 37140000.0 15560000.0 46840000.0 3940.0 1305.0        106400000.0 3850.0 15540.0 11130.0  
-1.0 0.0001 0.1 2.0 62050.0 15090000.0 7962000.0 1125000.0 3111000.0 7650000.0 1121000.0 664800.0 5851000.0 375700.0 4105000.0 42520.0 37270000.0 15530000.0 46750000.0 3965.0 1239.0        106700000.0 3657.0 14400.0 11110.0  
-1.0 0.0001 0.1 3.0 61790.0 14650000.0 7742000.0 1127000.0 2981000.0 7330000.0 1006000.0 613600.0 5407000.0 256700.0 4032000.0 42580.0 37420000.0 15260000.0 45930000.0 4041.0 988.7        106800000.0 2918.0 9145.0 10670.0  
-1.0 0.0001 0.1 4.0 63060.0 14540000.0 7689000.0 1130000.0 2865000.0 7045000.0 804600.0 626500.0 4963000.0 105500.0 3978000.0 42760.0 37500000.0 14780000.0 44480000.0 4077.0 798.5        106900000.0 2356.0 2548.0 5034.0  
-1.0 0.0001 0.3 1.0 62120.0 8062000.0 4753000.0 1083000.0 2521000.0 6203000.0 299000.0 176900.0 4078000.0 308800.0 3814000.0 41350.0 33730000.0 12060000.0 36300000.0 3134.0 1184.0        96780000.0 3494.0 14640.0 10480.0  
-1.0 0.0001 0.3 2.0 61820.0 8055000.0 4743000.0 1084000.0 2504000.0 6160000.0 449600.0 266700.0 3995000.0 288300.0 3818000.0 41370.0 33940000.0 12080000.0 36360000.0 3157.0 1135.0        97360000.0 3350.0 13600.0 10490.0  
-1.0 0.0001 0.3 3.0 61560.0 7838000.0 4615000.0 1085000.0 2395000.0 5893000.0 406000.0 247600.0 3690000.0 200600.0 3752000.0 41390.0 34140000.0 11880000.0 35750000.0 3216.0 922.8        97590000.0 2723.0 8659.0 10100.0  
-1.0 0.0001 0.3 4.0 62840.0 7743000.0 4549000.0 1087000.0 2284000.0 5620000.0 323800.0 251900.0 3363000.0 83140.0 3689000.0 41540.0 34210000.0 11470000.0 34520000.0 3238.0 751.6        97610000.0 2218.0 2412.0 4764.0  
-1.0 0.0001 0.5 1.0 61880.0 5446000.0 3629000.0 1047000.0 1827000.0 4499000.0 71220.0 42140.0 2597000.0 212900.0 3556000.0 40360.0 30820000.0 8453000.0 25440000.0 2246.0 1083.0        88610000.0 3197.0 13840.0 9910.0  
-1.0 0.0001 0.5 2.0 61580.0 5438000.0 3628000.0 1048000.0 1818000.0 4477000.0 108600.0 64430.0 2552000.0 200300.0 3566000.0 40370.0 31070000.0 8483000.0 25540000.0 2265.0 1047.0        89280000.0 3089.0 12880.0 9938.0  
-1.0 0.0001 0.5 3.0 61330.0 5277000.0 3535000.0 1048000.0 1740000.0 4284000.0 98640.0 60150.0 2358000.0 141900.0 3508000.0 40350.0 31290000.0 8352000.0 25140000.0 2306.0 866.7        89590000.0 2557.0 8219.0 9586.0  
-1.0 0.0001 0.5 4.0 62620.0 5166000.0 3474000.0 1050000.0 1650000.0 4064000.0 78440.0 60960.0 2137000.0 59170.0 3441000.0 40460.0 31350000.0 8047000.0 24220000.0 2319.0 710.5        89580000.0 2097.0 2288.0 4520.0  
-1.0 0.0002 0.1 1.0 83050.0 17670000.0 9337000.0 904500.0 4335000.0 10620000.0 598500.0 355000.0 8787000.0 980600.0 6419000.0 32410.0 34580000.0 24560000.0 73930000.0 6553.0 3290.0        98690000.0 9708.0 26500.0 18970.0  
-1.0 0.0002 0.1 2.0 82850.0 17580000.0 9285000.0 905000.0 4275000.0 10470000.0 1569000.0 931600.0 8535000.0 900600.0 6396000.0 32370.0 34730000.0 24500000.0 73730000.0 6597.0 3094.0        99090000.0 9129.0 24570.0 18960.0  
-1.0 0.0002 0.1 3.0 81130.0 17160000.0 9063000.0 907700.0 4111000.0 10070000.0 1551000.0 947400.0 7942000.0 584400.0 6303000.0 32470.0 34930000.0 24140000.0 72680000.0 6746.0 2333.0        99340000.0 6884.0 15610.0 18230.0  
-1.0 0.0002 0.1 4.0 82520.0 17130000.0 9046000.0 911100.0 3980000.0 9748000.0 1250000.0 979500.0 7356000.0 217900.0 6241000.0 32660.0 35030000.0 23500000.0 70720000.0 6812.0 1703.0        99480000.0 5027.0 4343.0 8589.0  
-1.0 0.0002 0.3 1.0 82670.0 7211000.0 4584000.0 831900.0 3236000.0 7939000.0 217900.0 129300.0 5482000.0 667600.0 5392000.0 30330.0 27990000.0 17210000.0 51810000.0 4877.0 2667.0        80140000.0 7871.0 23150.0 16570.0  
-1.0 0.0002 0.3 2.0 82470.0 7191000.0 4559000.0 832600.0 3206000.0 7865000.0 578600.0 343600.0 5369000.0 622200.0 5401000.0 30310.0 28230000.0 17260000.0 51940000.0 4917.0 2547.0        80800000.0 7517.0 21560.0 16640.0  
-1.0 0.0002 0.3 3.0 80760.0 7020000.0 4431000.0 834800.0 3072000.0 7536000.0 577800.0 352900.0 4992000.0 415500.0 5328000.0 30380.0 28490000.0 17030000.0 51270000.0 5013.0 1983.0        81240000.0 5851.0 13760.0 16070.0  
-1.0 0.0002 0.3 4.0 82160.0 6943000.0 4355000.0 837100.0 2930000.0 7191000.0 462600.0 362000.0 4563000.0 156300.0 5244000.0 30540.0 28580000.0 16490000.0 49620000.0 5047.0 1466.0        81330000.0 4326.0 3826.0 7566.0  
-1.0 0.0002 0.5 1.0 82300.0 4924000.0 3587000.0 773200.0 2226000.0 5473000.0 49370.0 29280.0 3277000.0 419200.0 4649000.0 28650.0 23280000.0 11130000.0 33510000.0 3309.0 2220.0        66880000.0 6550.0 20590.0 14730.0  
-1.0 0.0002 0.5 2.0 82100.0 4904000.0 3577000.0 773900.0 2213000.0 5440000.0 130500.0 77490.0 3225000.0 394100.0 4669000.0 28630.0 23530000.0 11190000.0 33690000.0 3342.0 2139.0        67540000.0 6313.0 19220.0 14830.0  
-1.0 0.0002 0.5 3.0 80400.0 4755000.0 3481000.0 775500.0 2123000.0 5219000.0 132200.0 80710.0 3004000.0 268900.0 4616000.0 28690.0 23800000.0 11070000.0 33330000.0 3401.0 1706.0        68040000.0 5034.0 12310.0 14370.0  
-1.0 0.0002 0.5 4.0 81820.0 4639000.0 3409000.0 777200.0 2013000.0 4948000.0 105600.0 82460.0 2730000.0 102500.0 4534000.0 28830.0 23880000.0 10690000.0 32190000.0 3417.0 1280.0        68110000.0 3777.0 3424.0 6768.0  
-1.0 0.0005 0.1 1.0 126000.0 13900000.0 7048000.0 620900.0 5028000.0 12110000.0 1177000.0 700900.0 11970000.0 2986000.0 10210000.0 20280.0 28810000.0 40300000.0 121300000.0 12820.0 11840.0        81800000.0 34930.0 54600.0 39060.0  
-1.0 0.0005 0.1 2.0 125200.0 13870000.0 7024000.0 621700.0 4966000.0 11960000.0 2391000.0 1424000.0 11680000.0 2747000.0 10200000.0 20290.0 29030000.0 40330000.0 121400000.0 12920.0 11100.0        82400000.0 32770.0 50610.0 39080.0  
-1.0 0.0005 0.1 3.0 119700.0 13760000.0 6966000.0 624100.0 4853000.0 11690000.0 2384000.0 1463000.0 11140000.0 1784000.0 10160000.0 20380.0 29290000.0 40170000.0 120900000.0 13260.0 8199.0        82840000.0 24200.0 32260.0 37800.0  
