# logU  Z  xi  lnh  NV1240 CIV1548 CIV1551     HeII1640 OIII1661 OIII1666 SiIII1883 SiIII1888 CIII1909 OII3727 NeIII3869     HeII4686 Hbeta OIII4959 OIII5007 OI6300 NII6548 Halpha NII6584 SII6717 SII6731 
-1.0 0.0001 0.1 1.0 184200.0 13740000.0 7287000.0 4446000.0 6381000.0 15690000.0 1154000.0 682300.0 3466000.0 616300.0 7795000.0 221300.0 65340000.0 29420000.0 88560000.0 7974.0 1975.0        188600000.0 5829.0 29140.0 20850.0  
-1.0 0.0001 0.1 2.0 183400.0 13690000.0 7262000.0 4445000.0 6327000.0 15560000.0 1637000.0 970100.0 3378000.0 586500.0 7822000.0 221000.0 65550000.0 29380000.0 88430000.0 8012.0 1939.0        189100000.0 5723.0 27320.0 21070.0  
-1.0 0.0001 0.1 3.0 184200.0 13270000.0 7055000.0 4448000.0 6079000.0 14950000.0 1487000.0 906500.0 3113000.0 441500.0 7687000.0 221100.0 65750000.0 28860000.0 86860000.0 8115.0 1712.0        189100000.0 5053.0 17430.0 20330.0  
-1.0 0.0001 0.1 4.0 186800.0 13110000.0 6975000.0 4455000.0 5804000.0 14270000.0 1190000.0 926300.0 2836000.0 188800.0 7584000.0 221400.0 65830000.0 27780000.0 83610000.0 8154.0 1443.0        189000000.0 4258.0 4876.0 9623.0  
-1.0 0.0001 0.3 1.0 183100.0 8538000.0 5268000.0 4279000.0 5026000.0 12370000.0 446400.0 263900.0 2325000.0 479700.0 7190000.0 215800.0 59600000.0 22660000.0 68200000.0 6325.0 1840.0        172300000.0 5430.0 27530.0 19690.0  
-1.0 0.0001 0.3 2.0 182400.0 8517000.0 5263000.0 4279000.0 4997000.0 12300000.0 644800.0 382200.0 2276000.0 458800.0 7239000.0 215500.0 59950000.0 22700000.0 68320000.0 6365.0 1815.0        173300000.0 5355.0 25870.0 19950.0  
-1.0 0.0001 0.3 3.0 183200.0 8286000.0 5134000.0 4281000.0 4800000.0 11810000.0 589300.0 359100.0 2100000.0 347800.0 7123000.0 215500.0 60250000.0 22330000.0 67210000.0 6448.0 1614.0        173500000.0 4762.0 16540.0 19280.0  
-1.0 0.0001 0.3 4.0 185800.0 8146000.0 5061000.0 4285000.0 4552000.0 11200000.0 470700.0 366200.0 1902000.0 149200.0 7008000.0 215700.0 60330000.0 21440000.0 64530000.0 6470.0 1364.0        173400000.0 4026.0 4624.0 9126.0  
-1.0 0.0001 0.5 1.0 181600.0 6087000.0 3590000.0 4077000.0 3470000.0 8544000.0 105400.0 62280.0 1424000.0 328000.0 6477000.0 209000.0 53180000.0 15290000.0 46030000.0 4433.0 1680.0        154100000.0 4958.0 25580.0 18300.0  
-1.0 0.0001 0.5 2.0 181000.0 6087000.0 3593000.0 4078000.0 3458000.0 8515000.0 154300.0 91450.0 1399000.0 315200.0 6536000.0 208700.0 53590000.0 15360000.0 46220000.0 4467.0 1664.0        155200000.0 4911.0 24080.0 18570.0  
-1.0 0.0001 0.5 3.0 181800.0 5934000.0 3512000.0 4079000.0 3326000.0 8189000.0 142000.0 86510.0 1294000.0 241600.0 6445000.0 208600.0 53960000.0 15140000.0 45580000.0 4526.0 1497.0        155700000.0 4418.0 15440.0 18000.0  
-1.0 0.0001 0.5 4.0 184500.0 5813000.0 3449000.0 4080000.0 3137000.0 7724000.0 113100.0 87920.0 1165000.0 104000.0 6327000.0 208700.0 54030000.0 14510000.0 43670000.0 4537.0 1270.0        155600000.0 3748.0 4315.0 8516.0  
-1.0 0.0002 0.1 1.0 145100.0 13500000.0 7227000.0 2361000.0 7583000.0 18570000.0 1650000.0 976400.0 4762000.0 1272000.0 10600000.0 103200.0 52670000.0 40310000.0 121300000.0 11950.0 4207.0        151100000.0 12410.0 45430.0 32510.0  
-1.0 0.0002 0.1 2.0 144700.0 13450000.0 7197000.0 2361000.0 7505000.0 18380000.0 2525000.0 1498000.0 4640000.0 1199000.0 10580000.0 102900.0 52890000.0 40250000.0 121200000.0 12010.0 4074.0        151600000.0 12020.0 42280.0 32620.0  
-1.0 0.0002 0.1 3.0 144400.0 13080000.0 7008000.0 2365000.0 7211000.0 17660000.0 2301000.0 1405000.0 4304000.0 858500.0 10410000.0 103100.0 53130000.0 39610000.0 119200000.0 12210.0 3400.0        151900000.0 10030.0 26950.0 31450.0  
-1.0 0.0002 0.1 4.0 146400.0 12990000.0 6967000.0 2372000.0 6909000.0 16930000.0 1851000.0 1449000.0 3959000.0 343200.0 10300000.0 103400.0 53260000.0 38240000.0 115100000.0 12300.0 2668.0        152000000.0 7872.0 7526.0 14870.0  
-1.0 0.0002 0.3 1.0 144500.0 7196000.0 4821000.0 2170000.0 5604000.0 13750000.0 592900.0 350800.0 2974000.0 910000.0 8960000.0 97070.0 43400000.0 28390000.0 85450000.0 8924.0 3597.0        124900000.0 10610.0 40190.0 28760.0  
-1.0 0.0002 0.3 2.0 144100.0 7167000.0 4808000.0 2171000.0 5565000.0 13660000.0 925800.0 549100.0 2916000.0 865400.0 8981000.0 96890.0 43740000.0 28470000.0 85700000.0 8991.0 3514.0        125800000.0 10370.0 37540.0 28960.0  
-1.0 0.0002 0.3 3.0 143800.0 6960000.0 4684000.0 2175000.0 5336000.0 13090000.0 850200.0 518800.0 2704000.0 628800.0 8855000.0 97030.0 44100000.0 28070000.0 84500000.0 9128.0 2982.0        126300000.0 8801.0 24020.0 28020.0  
-1.0 0.0002 0.3 4.0 145800.0 6827000.0 4608000.0 2179000.0 5043000.0 12380000.0 679500.0 531300.0 2458000.0 252000.0 8708000.0 97290.0 44200000.0 26960000.0 81160000.0 9168.0 2351.0        126400000.0 6939.0 6702.0 13240.0  
-1.0 0.0002 0.5 1.0 144000.0 5387000.0 3389000.0 2016000.0 3803000.0 9348000.0 136400.0 80710.0 1781000.0 594500.0 7756000.0 92080.0 36640000.0 18370000.0 55300000.0 6059.0 3129.0        105800000.0 9233.0 36100.0 25830.0  
-1.0 0.0002 0.5 2.0 143500.0 5377000.0 3387000.0 2017000.0 3786000.0 9307000.0 215400.0 127800.0 1753000.0 568400.0 7791000.0 91930.0 36990000.0 18470000.0 55590000.0 6112.0 3072.0        106700000.0 9067.0 33780.0 26060.0  
-1.0 0.0002 0.5 3.0 143300.0 5233000.0 3307000.0 2020000.0 3636000.0 8938000.0 199300.0 121600.0 1629000.0 418300.0 7700000.0 92020.0 37370000.0 18260000.0 54950000.0 6200.0 2646.0        107400000.0 7809.0 21670.0 25280.0  
-1.0 0.0002 0.5 4.0 145300.0 5114000.0 3243000.0 2022000.0 3416000.0 8398000.0 158800.0 124000.0 1472000.0 168500.0 7557000.0 92220.0 37470000.0 17500000.0 52670000.0 6220.0 2101.0        107400000.0 6199.0 6048.0 11940.0  
-1.0 0.0005 0.1 1.0 297700.0 12710000.0 6967000.0 2754000.0 11270000.0 27170000.0 2995000.0 1775000.0 7162000.0 3694000.0 20070000.0 118100.0 48720000.0 78180000.0 235300000.0 26400.0 14510.0        139200000.0 42820.0 103400.0 73960.0  
-1.0 0.0005 0.1 2.0 295400.0 12690000.0 6949000.0 2755000.0 11200000.0 26980000.0 3908000.0 2322000.0 7028000.0 3488000.0 20110000.0 117900.0 49110000.0 78400000.0 236000000.0 26600.0 14020.0        140200000.0 41360.0 96290.0 74300.0  
-1.0 0.0005 0.1 3.0 293900.0 12500000.0 6843000.0 2762000.0 10910000.0 26290000.0 3640000.0 2228000.0 6662000.0 2490000.0 19990000.0 118100.0 49560000.0 77880000.0 234400000.0 27110.0 11480.0        141000000.0 33880.0 61680.0 72190.0  
-1.0 0.0005 0.1 4.0 296700.0 12540000.0 6860000.0 2773000.0 10620000.0 25620000.0 2992000.0 2373000.0 6240000.0 985500.0 19890000.0 118500.0 49760000.0 75910000.0 228500000.0 27400.0 8715.0        141300000.0 25720.0 17260.0 34170.0  
-1.0 0.0005 0.3 1.0 293600.0 6052000.0 4641000.0 2337000.0 7539000.0 18300000.0 997400.0 591200.0 4038000.0 2296000.0 14550000.0 105800.0 33080000.0 46960000.0 141300000.0 17630.0 10580.0        94970000.0 31210.0 81180.0 58050.0  
-1.0 0.0005 0.3 2.0 291500.0 6016000.0 4617000.0 2339000.0 7485000.0 18170000.0 1314000.0 781000.0 3971000.0 2189000.0 14610000.0 105700.0 33430000.0 47190000.0 142000000.0 17790.0 10320.0        95930000.0 30460.0 75790.0 58470.0  
