# logU  Z  xi  lnh  NV1240 CIV1548 CIV1551     HeII1640 OIII1661 OIII1666 SiIII1883 SiIII1888 CIII1909 OII3727 NeIII3869     HeII4686 Hbeta OIII4959 OIII5007 OI6300 NII6548 Halpha NII6584 SII6717 SII6731 
-1.0 0.0001 0.1 1.0 184000.0 18780000.0 9896000.0 4441000.0 6243000.0 15350000.0 1135000.0 670700.0 4851000.0 607600.0 7664000.0 221200.0 65280000.0 28950000.0 87150000.0 7867.0 1968.0        188300000.0 5807.0 28750.0 20570.0  
-1.0 0.0001 0.1 2.0 183200.0 18710000.0 9860000.0 4440000.0 6190000.0 15220000.0 1609000.0 953500.0 4727000.0 578300.0 7692000.0 220900.0 65480000.0 28910000.0 87020000.0 7905.0 1932.0        188900000.0 5700.0 26950.0 20790.0  
-1.0 0.0001 0.1 3.0 184000.0 18130000.0 9569000.0 4444000.0 5948000.0 14620000.0 1462000.0 891200.0 4357000.0 435200.0 7560000.0 221000.0 65690000.0 28400000.0 85480000.0 8008.0 1705.0        188900000.0 5032.0 17200.0 20050.0  
-1.0 0.0001 0.1 4.0 186600.0 17890000.0 9455000.0 4451000.0 5679000.0 13960000.0 1170000.0 910900.0 3970000.0 186100.0 7458000.0 221300.0 65780000.0 27340000.0 82280000.0 8046.0 1437.0        188900000.0 4241.0 4810.0 9493.0  
-1.0 0.0001 0.3 1.0 182900.0 10430000.0 6741000.0 4275000.0 4935000.0 12140000.0 442000.0 261300.0 3267000.0 473700.0 7081000.0 215600.0 59560000.0 22340000.0 67250000.0 6248.0 1834.0        172200000.0 5412.0 27170.0 19440.0  
-1.0 0.0001 0.3 2.0 182200.0 10400000.0 6729000.0 4276000.0 4907000.0 12070000.0 638300.0 378400.0 3199000.0 452900.0 7128000.0 215400.0 59910000.0 22380000.0 67360000.0 6287.0 1808.0        173100000.0 5336.0 25530.0 19690.0  
-1.0 0.0001 0.3 3.0 183000.0 10100000.0 6556000.0 4278000.0 4713000.0 11600000.0 583400.0 355600.0 2951000.0 343300.0 7014000.0 215400.0 60210000.0 22020000.0 66270000.0 6369.0 1608.0        173400000.0 4746.0 16320.0 19030.0  
-1.0 0.0001 0.3 4.0 185600.0 9917000.0 6455000.0 4282000.0 4470000.0 11000000.0 466000.0 362600.0 2673000.0 147300.0 6901000.0 215600.0 60300000.0 21140000.0 63630000.0 6392.0 1359.0        173300000.0 4012.0 4564.0 9007.0  
-1.0 0.0001 0.5 1.0 182000.0 7891000.0 4817000.0 4126000.0 3523000.0 8676000.0 106900.0 63210.0 2069000.0 333100.0 6580000.0 210600.0 54680000.0 15570000.0 46870000.0 4467.0 1717.0        158400000.0 5067.0 25770.0 18430.0  
-1.0 0.0001 0.5 2.0 181400.0 7883000.0 4818000.0 4127000.0 3510000.0 8642000.0 156600.0 92830.0 2032000.0 319800.0 6637000.0 210300.0 55090000.0 15630000.0 47040000.0 4500.0 1699.0        159500000.0 5013.0 24240.0 18700.0  
-1.0 0.0001 0.5 3.0 182200.0 7672000.0 4702000.0 4127000.0 3374000.0 8308000.0 143900.0 87710.0 1877000.0 244400.0 6541000.0 210200.0 55440000.0 15400000.0 46360000.0 4559.0 1524.0        159900000.0 4496.0 15530.0 18110.0  
-1.0 0.0001 0.5 4.0 184900.0 7510000.0 4617000.0 4129000.0 3185000.0 7843000.0 114700.0 89170.0 1692000.0 105000.0 6423000.0 210300.0 55510000.0 14760000.0 44430000.0 4571.0 1291.0        159800000.0 3810.0 4341.0 8567.0  
