# logU  Z  xi  lnh  NV1240 CIV1548 CIV1551     HeII1640 OIII1661 OIII1666 SiIII1883 SiIII1888 CIII1909 OII3727 NeIII3869     HeII4686 Hbeta OIII4959 OIII5007 OI6300 NII6548 Halpha NII6584 SII6717 SII6731 
-1.0 0.0001 0.1 1.0 61820.0 24870000.0 13010000.0 1118000.0 2816000.0 6926000.0 695900.0 411800.0 10280000.0 378100.0 3779000.0 42340.0 37030000.0 14340000.0 43170000.0 3677.0 1280.0        106000000.0 3777.0 14490.0 10370.0  
-1.0 0.0001 0.1 2.0 61520.0 24810000.0 12980000.0 1119000.0 2788000.0 6857000.0 1026000.0 608800.0 10030000.0 349600.0 3771000.0 42360.0 37160000.0 14320000.0 43100000.0 3700.0 1216.0        106400000.0 3587.0 13420.0 10350.0  
-1.0 0.0001 0.1 3.0 61280.0 24100000.0 12610000.0 1122000.0 2673000.0 6574000.0 921700.0 562300.0 9278000.0 238500.0 3705000.0 42450.0 37320000.0 14070000.0 42360000.0 3772.0 968.9        106500000.0 2859.0 8526.0 9947.0  
-1.0 0.0001 0.1 4.0 62550.0 23930000.0 12520000.0 1125000.0 2570000.0 6321000.0 737200.0 574600.0 8522000.0 98050.0 3657000.0 42630.0 37400000.0 13630000.0 41040000.0 3806.0 782.5        106600000.0 2309.0 2376.0 4694.0  
-1.0 0.0001 0.3 1.0 61580.0 13100000.0 7133000.0 1079000.0 2295000.0 5648000.0 283000.0 167500.0 7104000.0 289000.0 3524000.0 41200.0 33660000.0 11210000.0 33740000.0 2939.0 1164.0        96540000.0 3434.0 13670.0 9788.0  
-1.0 0.0001 0.3 2.0 61280.0 13090000.0 7126000.0 1080000.0 2278000.0 5607000.0 425100.0 252200.0 6959000.0 269700.0 3527000.0 41220.0 33870000.0 11230000.0 33790000.0 2960.0 1115.0        97130000.0 3291.0 12700.0 9798.0  
-1.0 0.0001 0.3 3.0 61040.0 12740000.0 6936000.0 1082000.0 2180000.0 5364000.0 383900.0 234200.0 6431000.0 187500.0 3467000.0 41280.0 34080000.0 11040000.0 33230000.0 3016.0 906.1        97380000.0 2674.0 8087.0 9434.0  
-1.0 0.0001 0.3 4.0 62320.0 12590000.0 6851000.0 1084000.0 2079000.0 5116000.0 306300.0 238400.0 5864000.0 77690.0 3410000.0 41430.0 34150000.0 10660000.0 32090000.0 3038.0 737.9        97420000.0 2178.0 2253.0 4450.0  
-1.0 0.0001 0.5 1.0 61340.0 7483000.0 5032000.0 1044000.0 1692000.0 4167000.0 66590.0 39400.0 4572000.0 200800.0 3303000.0 40230.0 30780000.0 7939000.0 23900000.0 2122.0 1066.0        88460000.0 3146.0 12950.0 9270.0  
-1.0 0.0001 0.5 2.0 61040.0 7479000.0 5024000.0 1045000.0 1684000.0 4146000.0 101500.0 60200.0 4492000.0 188900.0 3312000.0 40240.0 31030000.0 7967000.0 23980000.0 2140.0 1030.0        89130000.0 3039.0 12050.0 9297.0  
-1.0 0.0001 0.5 3.0 60800.0 7275000.0 4880000.0 1046000.0 1611000.0 3966000.0 92190.0 56220.0 4153000.0 133700.0 3258000.0 40250.0 31260000.0 7844000.0 23610000.0 2179.0 852.3        89460000.0 2515.0 7690.0 8969.0  
-1.0 0.0001 0.5 4.0 62080.0 7147000.0 4780000.0 1047000.0 1528000.0 3762000.0 73320.0 57010.0 3764000.0 55760.0 3197000.0 40370.0 31320000.0 7559000.0 22750000.0 2192.0 698.9        89460000.0 2062.0 2141.0 4230.0  
-1.0 0.0002 0.1 1.0 82410.0 29280000.0 14900000.0 899600.0 3802000.0 9315000.0 545600.0 323700.0 14850000.0 914100.0 5844000.0 32300.0 34480000.0 22460000.0 67600000.0 6097.0 3223.0        98350000.0 9512.0 24650.0 17640.0  
-1.0 0.0002 0.1 2.0 82210.0 29160000.0 14830000.0 900200.0 3752000.0 9193000.0 1423000.0 845100.0 14440000.0 839100.0 5826000.0 32270.0 34640000.0 22410000.0 67450000.0 6140.0 3030.0        98770000.0 8942.0 22850.0 17640.0  
-1.0 0.0002 0.1 3.0 80530.0 28530000.0 14490000.0 903100.0 3614000.0 8854000.0 1407000.0 859700.0 13460000.0 543400.0 5745000.0 32370.0 34840000.0 22100000.0 66530000.0 6282.0 2282.0        99040000.0 6733.0 14530.0 16970.0  
-1.0 0.0002 0.1 4.0 81920.0 28510000.0 14470000.0 906600.0 3502000.0 8581000.0 1134000.0 889700.0 12480000.0 202300.0 5690000.0 32560.0 34950000.0 21520000.0 64770000.0 6344.0 1664.0        99190000.0 4912.0 4042.0 7994.0  
-1.0 0.0002 0.3 1.0 82010.0 11530000.0 6336000.0 828700.0 2892000.0 7098000.0 205600.0 122000.0 9439000.0 625300.0 4947000.0 30250.0 27950000.0 15900000.0 47860000.0 4564.0 2617.0        79980000.0 7722.0 21590.0 15450.0  
-1.0 0.0002 0.3 2.0 81810.0 11520000.0 6317000.0 829600.0 2865000.0 7032000.0 542900.0 322500.0 9246000.0 582400.0 4956000.0 30230.0 28190000.0 15940000.0 47980000.0 4602.0 2498.0        80640000.0 7372.0 20100.0 15510.0  
-1.0 0.0002 0.3 3.0 80130.0 11280000.0 6168000.0 831800.0 2748000.0 6744000.0 542200.0 331300.0 8607000.0 388400.0 4891000.0 30320.0 28460000.0 15740000.0 47390000.0 4693.0 1943.0        81110000.0 5733.0 12830.0 14990.0  
-1.0 0.0002 0.3 4.0 81530.0 11190000.0 6100000.0 834300.0 2624000.0 6440000.0 434200.0 340100.0 7875000.0 146000.0 4816000.0 30480.0 28550000.0 15240000.0 45870000.0 4727.0 1435.0        81210000.0 4236.0 3570.0 7058.0  
-1.0 0.0002 0.5 1.0 81610.0 6025000.0 4553000.0 770900.0 2034000.0 5001000.0 46050.0 27310.0 5718000.0 395700.0 4296000.0 28590.0 23270000.0 10410000.0 31330000.0 3122.0 2181.0        66810000.0 6436.0 19240.0 13770.0  
-1.0 0.0002 0.5 2.0 81410.0 6009000.0 4534000.0 771700.0 2021000.0 4970000.0 121300.0 72000.0 5626000.0 371800.0 4315000.0 28570.0 23510000.0 10460000.0 31500000.0 3153.0 2101.0        67470000.0 6201.0 17960.0 13860.0  
-1.0 0.0002 0.5 3.0 79750.0 5852000.0 4402000.0 773600.0 1939000.0 4767000.0 122800.0 75020.0 5244000.0 253500.0 4266000.0 28640.0 23790000.0 10350000.0 31170000.0 3209.0 1675.0        67980000.0 4942.0 11500.0 13430.0  
-1.0 0.0002 0.5 4.0 81160.0 5740000.0 4299000.0 775400.0 1838000.0 4520000.0 98120.0 76690.0 4768000.0 96510.0 4191000.0 28780.0 23870000.0 10000000.0 30100000.0 3225.0 1256.0        68060000.0 3706.0 3200.0 6327.0  
-1.0 0.0005 0.1 1.0 125000.0 23690000.0 11540000.0 617000.0 4367000.0 10530000.0 1078000.0 642100.0 20270000.0 2802000.0 9259000.0 20200.0 28790000.0 36760000.0 110600000.0 11910.0 11590.0        81690000.0 34210.0 50880.0 36400.0  
-1.0 0.0005 0.1 2.0 124200.0 23660000.0 11520000.0 617900.0 4317000.0 10410000.0 2172000.0 1294000.0 19800000.0 2577000.0 9260000.0 20210.0 29010000.0 36800000.0 110800000.0 12010.0 10870.0        82300000.0 32080.0 47170.0 36420.0  
-1.0 0.0005 0.1 3.0 118800.0 23510000.0 11440000.0 620300.0 4224000.0 10190000.0 2164000.0 1329000.0 18910000.0 1670000.0 9226000.0 20300.0 29270000.0 36680000.0 110400000.0 12330.0 8017.0        82750000.0 23660.0 30060.0 35230.0  
-1.0 0.0005 0.1 4.0 120500.0 23800000.0 11570000.0 623400.0 4159000.0 10040000.0 1783000.0 1421000.0 17950000.0 610800.0 9208000.0 20470.0 29390000.0 36060000.0 108500000.0 12510.0 5572.0        82930000.0 16440.0 8366.0 16580.0  
-1.0 0.0005 0.3 1.0 124300.0 7610000.0 4045000.0 524700.0 3014000.0 7320000.0 364300.0 217100.0 11500000.0 1569000.0 6712000.0 17670.0 18960000.0 22130000.0 66620000.0 7942.0 7534.0        54020000.0 22230.0 39010.0 27910.0  
