# logU  Z  xi  lnh  NV1240 CIV1548 CIV1551     HeII1640 OIII1661 OIII1666 SiIII1883 SiIII1888 CIII1909 OII3727 NeIII3869     HeII4686 Hbeta OIII4959 OIII5007 OI6300 NII6548 Halpha NII6584 SII6717 SII6731 
-1.0 0.0001 0.1 1.0 62810.0 4855000.0 2730000.0 1130000.0 3475000.0 8544000.0 822100.0 486400.0 1732000.0 432900.0 4444000.0 42720.0 37270000.0 16750000.0 50400000.0 4190.0 1328.0        106800000.0 3918.0 16550.0 11850.0  
-1.0 0.0001 0.1 2.0 62500.0 4843000.0 2726000.0 1131000.0 3441000.0 8460000.0 1214000.0 720100.0 1689000.0 400700.0 4433000.0 42720.0 37390000.0 16710000.0 50310000.0 4216.0 1262.0        107100000.0 3723.0 15330.0 11830.0  
-1.0 0.0001 0.1 3.0 62240.0 4714000.0 2669000.0 1132000.0 3296000.0 8104000.0 1089000.0 664400.0 1559000.0 274100.0 4352000.0 42750.0 37530000.0 16410000.0 49410000.0 4295.0 1007.0        107200000.0 2973.0 9734.0 11360.0  
-1.0 0.0001 0.1 4.0 63510.0 4683000.0 2660000.0 1135000.0 3167000.0 7787000.0 871200.0 677700.0 1430000.0 112700.0 4292000.0 42920.0 37600000.0 15890000.0 47840000.0 4332.0 813.5        107200000.0 2401.0 2711.0 5355.0  
-1.0 0.0001 0.3 1.0 62580.0 3364000.0 2026000.0 1088000.0 2743000.0 6749000.0 313300.0 185400.0 1158000.0 327400.0 4093000.0 41530.0 33800000.0 12870000.0 38740000.0 3316.0 1203.0        97030000.0 3550.0 15550.0 11140.0  
-1.0 0.0001 0.3 2.0 62280.0 3361000.0 2027000.0 1089000.0 2725000.0 6703000.0 471700.0 279800.0 1134000.0 305800.0 4097000.0 41540.0 34020000.0 12890000.0 38800000.0 3340.0 1154.0        97610000.0 3404.0 14450.0 11150.0  
-1.0 0.0001 0.3 3.0 62020.0 3279000.0 1984000.0 1089000.0 2607000.0 6413000.0 425800.0 259600.0 1047000.0 213000.0 4025000.0 41530.0 34210000.0 12670000.0 38140000.0 3402.0 938.1        97810000.0 2768.0 9197.0 10730.0  
-1.0 0.0001 0.3 4.0 63300.0 3240000.0 1966000.0 1091000.0 2485000.0 6115000.0 339500.0 263900.0 953200.0 88260.0 3957000.0 41660.0 34270000.0 12230000.0 36820000.0 3425.0 764.0        97810000.0 2255.0 2561.0 5058.0  
-1.0 0.0001 0.5 1.0 62300.0 2365000.0 1394000.0 1037000.0 1897000.0 4671000.0 73330.0 43390.0 705900.0 216400.0 3680000.0 40120.0 29960000.0 8659000.0 26060000.0 2315.0 1064.0        86180000.0 3139.0 14370.0 10280.0  
-1.0 0.0001 0.5 2.0 62000.0 2368000.0 1396000.0 1038000.0 1889000.0 4651000.0 111700.0 66240.0 694100.0 204000.0 3693000.0 40120.0 30210000.0 8695000.0 26170000.0 2336.0 1030.0        86860000.0 3039.0 13370.0 10320.0  
-1.0 0.0001 0.5 3.0 61740.0 2314000.0 1369000.0 1038000.0 1809000.0 4453000.0 101500.0 61910.0 641700.0 145500.0 3634000.0 40080.0 30440000.0 8564000.0 25780000.0 2377.0 857.9        87190000.0 2532.0 8539.0 9960.0  
-1.0 0.0001 0.5 4.0 63030.0 2278000.0 1352000.0 1039000.0 1714000.0 4221000.0 80720.0 62710.0 580800.0 60810.0 3564000.0 40160.0 30500000.0 8249000.0 24830000.0 2390.0 705.4        87170000.0 2082.0 2378.0 4696.0  
-1.0 0.0002 0.1 1.0 83600.0 5841000.0 3234000.0 910100.0 4920000.0 12040000.0 651400.0 386300.0 2580000.0 1044000.0 7005000.0 32550.0 34700000.0 26680000.0 80310000.0 6991.0 3352.0        99070000.0 9893.0 28290.0 20250.0  
-1.0 0.0002 0.1 2.0 83390.0 5806000.0 3214000.0 910400.0 4847000.0 11860000.0 1719000.0 1020000.0 2503000.0 959600.0 6977000.0 32500.0 34840000.0 26600000.0 80070000.0 7036.0 3154.0        99460000.0 9307.0 26220.0 20240.0  
-1.0 0.0002 0.1 3.0 81640.0 5664000.0 3143000.0 912800.0 4655000.0 11390000.0 1699000.0 1038000.0 2325000.0 624200.0 6870000.0 32590.0 35030000.0 26200000.0 78870000.0 7192.0 2381.0        99680000.0 7028.0 16660.0 19450.0  
-1.0 0.0002 0.1 4.0 83040.0 5653000.0 3139000.0 916100.0 4502000.0 11020000.0 1369000.0 1072000.0 2152000.0 233100.0 6800000.0 32770.0 35130000.0 25490000.0 76720000.0 7259.0 1741.0        99810000.0 5137.0 4633.0 9160.0  
-1.0 0.0002 0.3 1.0 83240.0 3572000.0 2310000.0 835500.0 3591000.0 8806000.0 229200.0 135900.0 1576000.0 707300.0 5829000.0 30430.0 28030000.0 18490000.0 55650000.0 5170.0 2713.0        80310000.0 8007.0 24630.0 17630.0  
-1.0 0.0002 0.3 2.0 83040.0 3556000.0 2304000.0 836100.0 3558000.0 8725000.0 611700.0 363200.0 1543000.0 659400.0 5839000.0 30400.0 28280000.0 18530000.0 55790000.0 5212.0 2592.0        80960000.0 7649.0 22940.0 17700.0  
-1.0 0.0002 0.3 3.0 81300.0 3462000.0 2251000.0 837900.0 3407000.0 8356000.0 611100.0 373200.0 1433000.0 441000.0 5757000.0 30460.0 28530000.0 18290000.0 55050000.0 5312.0 2019.0        81390000.0 5959.0 14640.0 17090.0  
-1.0 0.0002 0.3 4.0 82700.0 3411000.0 2225000.0 840200.0 3248000.0 7968000.0 489100.0 382400.0 1309000.0 166100.0 5665000.0 30610.0 28620000.0 17690000.0 53260000.0 5348.0 1494.0        81470000.0 4409.0 4069.0 8046.0  
-1.0 0.0002 0.5 1.0 82900.0 2596000.0 1607000.0 775700.0 2416000.0 5937000.0 52530.0 31160.0 929100.0 441000.0 4987000.0 28740.0 23300000.0 11810000.0 35560000.0 3481.0 2255.0        66960000.0 6655.0 21850.0 15640.0  
-1.0 0.0002 0.5 2.0 82690.0 2592000.0 1606000.0 776300.0 2402000.0 5904000.0 139400.0 82740.0 914400.0 414700.0 5010000.0 28710.0 23540000.0 11880000.0 35750000.0 3516.0 2174.0        67610000.0 6415.0 20400.0 15740.0  
-1.0 0.0002 0.5 3.0 80960.0 2530000.0 1573000.0 777600.0 2305000.0 5665000.0 141100.0 86170.0 851300.0 283300.0 4952000.0 28760.0 23810000.0 11750000.0 35370000.0 3577.0 1734.0        68100000.0 5118.0 13060.0 15250.0  
-1.0 0.0002 0.5 4.0 82380.0 2485000.0 1551000.0 779100.0 2185000.0 5370000.0 112700.0 87970.0 773000.0 108000.0 4863000.0 28880.0 23890000.0 11350000.0 34150000.0 3594.0 1302.0        68170000.0 3842.0 3633.0 7181.0  
-1.0 0.0005 0.1 1.0 126800.0 4159000.0 2513000.0 618000.0 5658000.0 13620000.0 1248000.0 743200.0 3430000.0 3059000.0 10900000.0 20170.0 28030000.0 42810000.0 128800000.0 13460.0 11680.0        79630000.0 34480.0 57050.0 40810.0  
-1.0 0.0005 0.1 2.0 126000.0 4136000.0 2494000.0 618800.0 5581000.0 13430000.0 2554000.0 1521000.0 3341000.0 2822000.0 10890000.0 20180.0 28260000.0 42820000.0 128900000.0 13560.0 10990.0        80240000.0 32420.0 52900.0 40840.0  
-1.0 0.0005 0.1 3.0 120400.0 4092000.0 2465000.0 621100.0 5441000.0 13090000.0 2550000.0 1564000.0 3180000.0 1844000.0 10840000.0 20260.0 28520000.0 42630000.0 128300000.0 13900.0 8160.0        80700000.0 24080.0 33740.0 39530.0  
-1.0 0.0005 0.1 4.0 122100.0 4130000.0 2482000.0 624400.0 5345000.0 12870000.0 2102000.0 1671000.0 3011000.0 679700.0 10810000.0 20430.0 28640000.0 41880000.0 126000000.0 14100.0 5705.0        80870000.0 16830.0 9394.0 18620.0  
-1.0 0.0005 0.3 1.0 126300.0 2527000.0 1851000.0 523800.0 3798000.0 9209000.0 398900.0 237600.0 1902000.0 1718000.0 7836000.0 17610.0 18540000.0 25450000.0 76590000.0 8893.0 7660.0        52880000.0 22610.0 43790.0 31320.0  
-1.0 0.0005 0.3 2.0 125500.0 2509000.0 1841000.0 524600.0 3756000.0 9107000.0 827400.0 492700.0 1865000.0 1607000.0 7858000.0 17620.0 18750000.0 25550000.0 76900000.0 8976.0 7315.0        53450000.0 21590.0 40780.0 31480.0  
-1.0 0.0005 0.3 3.0 120000.0 2458000.0 1809000.0 526300.0 3640000.0 8825000.0 829600.0 508700.0 1769000.0 1083000.0 7823000.0 17690.0 19010000.0 25460000.0 76630000.0 9170.0 5647.0        53980000.0 16670.0 26170.0 30630.0  
-1.0 0.0005 0.3 4.0 121700.0 2439000.0 1800000.0 528600.0 3519000.0 8536000.0 677900.0 537300.0 1650000.0 401900.0 7756000.0 17830.0 19110000.0 24860000.0 74820000.0 9253.0 4020.0        54120000.0 11860.0 7292.0 14440.0  
-1.0 0.0005 0.5 1.0 125900.0 1977000.0 1370000.0 459100.0 2474000.0 6038000.0 85960.0 51180.0 1072000.0 932200.0 6111000.0 15820.0 13380000.0 14740000.0 44360000.0 5537.0 5436.0        38350000.0 16040.0 35620.0 25480.0  
-1.0 0.0005 0.5 2.0 125100.0 1967000.0 1366000.0 459800.0 2454000.0 5988000.0 180500.0 107400.0 1056000.0 876700.0 6140000.0 15830.0 13550000.0 14820000.0 44620000.0 5591.0 5224.0        38790000.0 15410.0 33240.0 25650.0  
-1.0 0.0005 0.5 3.0 119500.0 1929000.0 1344000.0 461200.0 2376000.0 5798000.0 183000.0 112100.0 1001000.0 597900.0 6120000.0 15890.0 13760000.0 14790000.0 44520000.0 5683.0 4109.0        39220000.0 12130.0 21380.0 25010.0  
-1.0 0.0005 0.5 4.0 121300.0 1908000.0 1335000.0 462800.0 2282000.0 5570000.0 149200.0 117800.0 928500.0 224700.0 6058000.0 16020.0 13840000.0 14410000.0 43370000.0 5729.0 2987.0        39340000.0 8815.0 5966.0 11810.0  
-1.0 0.001 0.1 1.0 170400.0 2581000.0 1566000.0 445500.0 4517000.0 10600000.0 2017000.0 1206000.0 3105000.0 5336000.0 12290000.0 13070.0 22400000.0 50150000.0 151000000.0 19980.0 27130.0        63530000.0 80060.0 86940.0 62110.0  
-1.0 0.001 0.1 2.0 165600.0 2581000.0 1562000.0 446400.0 4498000.0 10550000.0 2673000.0 1599000.0 3070000.0 4981000.0 12360000.0 13090.0 22620000.0 50500000.0 152000000.0 20190.0 25700.0        64140000.0 75850.0 80930.0 62490.0  
-1.0 0.001 0.1 3.0 158000.0 2599000.0 1570000.0 448200.0 4502000.0 10560000.0 2572000.0 1587000.0 3024000.0 3499000.0 12480000.0 13160.0 22870000.0 51000000.0 153500000.0 20790.0 20060.0        64580000.0 59190.0 52040.0 61240.0  
-1.0 0.001 0.1 4.0 160000.0 2666000.0 1605000.0 451100.0 4536000.0 10660000.0 2203000.0 1782000.0 2960000.0 1459000.0 12610000.0 13310.0 22960000.0 50790000.0 152900000.0 21200.0 15180.0        64670000.0 44780.0 14630.0 29070.0  
-1.0 0.001 0.3 1.0 169800.0 1461000.0 1155000.0 344900.0 2826000.0 6743000.0 599700.0 358800.0 1576000.0 2536000.0 7580000.0 10470.0 11710000.0 25330000.0 76240000.0 11630.0 14530.0        33320000.0 42890.0 57880.0 41360.0  
-1.0 0.001 0.3 2.0 165000.0 1452000.0 1149000.0 345500.0 2801000.0 6682000.0 788100.0 471800.0 1554000.0 2389000.0 7615000.0 10490.0 11860000.0 25480000.0 76690000.0 11740.0 13910.0        33710000.0 41050.0 54000.0 41680.0  
-1.0 0.001 0.3 3.0 157500.0 1438000.0 1140000.0 346700.0 2759000.0 6582000.0 754500.0 465700.0 1510000.0 1715000.0 7655000.0 10540.0 12040000.0 25640000.0 77170000.0 11980.0 11170.0        34080000.0 32970.0 34860.0 40930.0  
-1.0 0.001 0.3 4.0 159500.0 1445000.0 1148000.0 348500.0 2724000.0 6504000.0 637900.0 513600.0 1449000.0 717500.0 7672000.0 10660.0 12100000.0 25330000.0 76250000.0 12140.0 8587.0        34160000.0 25340.0 9797.0 19440.0  
-1.0 0.001 0.5 1.0 169200.0 1208000.0 921800.0 286300.0 1820000.0 4399000.0 126000.0 75360.0 868100.0 1268000.0 5478000.0 8930.0 7351000.0 13490000.0 40600000.0 6697.0 9174.0        21000000.0 27070.0 43360.0 30990.0  
-1.0 0.001 0.5 2.0 164500.0 1201000.0 917400.0 286700.0 1803000.0 4356000.0 169700.0 101500.0 856000.0 1198000.0 5502000.0 8945.0 7441000.0 13560000.0 40830000.0 6756.0 8812.0        21250000.0 26000.0 40480.0 31240.0  
-1.0 0.001 0.5 3.0 157000.0 1186000.0 909000.0 287600.0 1765000.0 4266000.0 162000.0 99910.0 826500.0 871400.0 5519000.0 8987.0 7561000.0 13620000.0 41000000.0 6863.0 7211.0        21490000.0 21280.0 26160.0 30680.0  
-1.0 0.001 0.5 4.0 159100.0 1187000.0 912900.0 288800.0 1729000.0 4181000.0 136200.0 109000.0 786800.0 364100.0 5516000.0 9091.0 7611000.0 13410000.0 40380000.0 6939.0 5614.0        21560000.0 16570.0 7362.0 14590.0  
-1.0 0.002 0.1 1.0 259100.0 1079000.0 721700.0 291400.0 2317000.0 5246000.0 1252000.0 757500.0 2048000.0 4506000.0 9864000.0 10820.0 14290000.0 42740000.0 128600000.0 23190.0 33260.0        40650000.0 98160.0 103000.0 73450.0  
-1.0 0.002 0.1 2.0 252200.0 1080000.0 721100.0 291900.0 2321000.0 5254000.0 1806000.0 1090000.0 2045000.0 4289000.0 9971000.0 10830.0 14440000.0 43250000.0 130200000.0 23440.0 31770.0        41070000.0 93770.0 96120.0 74230.0  
-1.0 0.002 0.1 3.0 242200.0 1108000.0 736600.0 293000.0 2415000.0 5466000.0 1829000.0 1140000.0 2104000.0 3338000.0 10270000.0 10850.0 14590000.0 44490000.0 133900000.0 24210.0 26260.0        41290000.0 77500.0 62400.0 73880.0  
-1.0 0.002 0.1 4.0 244500.0 1164000.0 767700.0 294100.0 2533000.0 5741000.0 1646000.0 1360000.0 2155000.0 1628000.0 10560000.0 10890.0 14640000.0 45120000.0 135800000.0 24930.0 22170.0        41230000.0 65420.0 17780.0 35480.0  
-1.0 0.002 0.3 1.0 256700.0 662500.0 555200.0 204400.0 1382000.0 3229000.0 349700.0 212600.0 947700.0 1919000.0 5184000.0 8372.0 5650000.0 18110000.0 54500000.0 11600.0 15250.0        16040000.0 45020.0 58510.0 41740.0  
