# logU  Z  xi  lnh  NV1240 CIV1548 CIV1551     HeII1640 OIII1661 OIII1666 SiIII1883 SiIII1888 CIII1909 OII3727 NeIII3869     HeII4686 Hbeta OIII4959 OIII5007 OI6300 NII6548 Halpha NII6584 SII6717 SII6731 
-1.0 0.0001 0.1 1.0 62740.0 6504000.0 3510000.0 1129000.0 3424000.0 8416000.0 812500.0 480700.0 2392000.0 428900.0 4393000.0 42680.0 37250000.0 16560000.0 49860000.0 4152.0 1324.0        106700000.0 3908.0 16400.0 11740.0  
-1.0 0.0001 0.1 2.0 62430.0 6488000.0 3502000.0 1130000.0 3390000.0 8333000.0 1200000.0 711600.0 2332000.0 396900.0 4383000.0 42690.0 37370000.0 16530000.0 49770000.0 4178.0 1258.0        107000000.0 3713.0 15190.0 11720.0  
-1.0 0.0001 0.1 3.0 62170.0 6310000.0 3414000.0 1131000.0 3247000.0 7983000.0 1077000.0 656600.0 2153000.0 271500.0 4302000.0 42720.0 37510000.0 16240000.0 48870000.0 4256.0 1005.0        107100000.0 2964.0 9645.0 11250.0  
-1.0 0.0001 0.1 4.0 63440.0 6267000.0 3396000.0 1134000.0 3120000.0 7671000.0 860900.0 669800.0 1975000.0 111600.0 4244000.0 42890.0 37580000.0 15720000.0 47330000.0 4294.0 811.2        107100000.0 2394.0 2687.0 5307.0  
-1.0 0.0001 0.3 1.0 62510.0 4163000.0 2587000.0 1087000.0 2709000.0 6665000.0 311200.0 184100.0 1603000.0 324600.0 4051000.0 41500.0 33790000.0 12750000.0 38370000.0 3288.0 1200.0        96990000.0 3541.0 15420.0 11040.0  
-1.0 0.0001 0.3 2.0 62210.0 4157000.0 2587000.0 1088000.0 2691000.0 6620000.0 468400.0 277800.0 1570000.0 303200.0 4055000.0 41510.0 34010000.0 12770000.0 38430000.0 3312.0 1151.0        97570000.0 3396.0 14320.0 11050.0  
-1.0 0.0001 0.3 3.0 61950.0 4048000.0 2528000.0 1089000.0 2574000.0 6333000.0 422800.0 257800.0 1449000.0 211100.0 3983000.0 41510.0 34200000.0 12550000.0 37780000.0 3374.0 935.8        97780000.0 2762.0 9115.0 10630.0  
-1.0 0.0001 0.3 4.0 63230.0 3995000.0 2502000.0 1091000.0 2455000.0 6039000.0 337200.0 262200.0 1320000.0 87490.0 3917000.0 41640.0 34260000.0 12120000.0 36470000.0 3397.0 762.2        97780000.0 2249.0 2538.0 5014.0  
-1.0 0.0001 0.5 1.0 62230.0 2999000.0 1795000.0 1037000.0 1878000.0 4625000.0 72700.0 43010.0 978900.0 214800.0 3645000.0 40100.0 29950000.0 8590000.0 25850000.0 2299.0 1061.0        86160000.0 3132.0 14240.0 10200.0  
-1.0 0.0001 0.5 2.0 61930.0 3002000.0 1798000.0 1038000.0 1870000.0 4605000.0 110700.0 65660.0 962500.0 202500.0 3657000.0 40100.0 30200000.0 8625000.0 25960000.0 2319.0 1028.0        86840000.0 3033.0 13260.0 10230.0  
-1.0 0.0001 0.5 3.0 61670.0 2928000.0 1760000.0 1038000.0 1791000.0 4409000.0 100700.0 61380.0 889800.0 144400.0 3599000.0 40060.0 30430000.0 8495000.0 25570000.0 2360.0 856.0        87170000.0 2526.0 8467.0 9875.0  
-1.0 0.0001 0.5 4.0 62960.0 2879000.0 1735000.0 1039000.0 1697000.0 4178000.0 80020.0 62170.0 805400.0 60350.0 3530000.0 40150.0 30490000.0 8183000.0 24630000.0 2373.0 703.9        87150000.0 2077.0 2358.0 4657.0  
-1.0 0.0002 0.1 1.0 83520.0 7773000.0 4211000.0 909100.0 4826000.0 11810000.0 643200.0 381400.0 3552000.0 1035000.0 6913000.0 32520.0 34680000.0 26350000.0 79320000.0 6924.0 3342.0        99010000.0 9864.0 28020.0 20060.0  
-1.0 0.0002 0.1 2.0 83310.0 7726000.0 4186000.0 909500.0 4755000.0 11640000.0 1695000.0 1006000.0 3447000.0 950700.0 6887000.0 32480.0 34830000.0 26270000.0 79080000.0 6969.0 3145.0        99400000.0 9280.0 25970.0 20040.0  
-1.0 0.0002 0.1 3.0 81570.0 7535000.0 4087000.0 911900.0 4567000.0 11180000.0 1675000.0 1023000.0 3203000.0 618000.0 6782000.0 32570.0 35010000.0 25880000.0 77910000.0 7124.0 2374.0        99630000.0 7005.0 16500.0 19270.0  
-1.0 0.0002 0.1 4.0 82960.0 7520000.0 4081000.0 915300.0 4418000.0 10820000.0 1350000.0 1057000.0 2964000.0 230800.0 6713000.0 32750.0 35110000.0 25180000.0 75790000.0 7191.0 1735.0        99750000.0 5120.0 4589.0 9073.0  
-1.0 0.0002 0.3 1.0 83160.0 4225000.0 2853000.0 834900.0 3535000.0 8671000.0 227500.0 134900.0 2177000.0 701300.0 5762000.0 30410.0 28030000.0 18290000.0 55060000.0 5126.0 2706.0        80280000.0 7987.0 24410.0 17470.0  
-1.0 0.0002 0.3 2.0 82950.0 4203000.0 2843000.0 835500.0 3502000.0 8590000.0 606800.0 360300.0 2132000.0 653900.0 5771000.0 30380.0 28270000.0 18340000.0 55200000.0 5168.0 2586.0        80940000.0 7630.0 22730.0 17540.0  
-1.0 0.0002 0.3 3.0 81220.0 4086000.0 2774000.0 837400.0 3355000.0 8228000.0 606100.0 370100.0 1980000.0 437200.0 5691000.0 30450.0 28530000.0 18100000.0 54480000.0 5267.0 2014.0        81370000.0 5943.0 14500.0 16940.0  
-1.0 0.0002 0.3 4.0 82620.0 4019000.0 2738000.0 839700.0 3198000.0 7846000.0 485100.0 379300.0 1809000.0 164600.0 5601000.0 30600.0 28610000.0 17510000.0 52700000.0 5302.0 1490.0        81440000.0 4396.0 4033.0 7973.0  
-1.0 0.0002 0.5 1.0 82820.0 3174000.0 2025000.0 775300.0 2387000.0 5866000.0 52060.0 30870.0 1286000.0 437800.0 4936000.0 28720.0 23300000.0 11710000.0 35250000.0 3455.0 2250.0        66950000.0 6640.0 21660.0 15500.0  
-1.0 0.0002 0.5 2.0 82610.0 3167000.0 2023000.0 775900.0 2373000.0 5833000.0 138000.0 81950.0 1266000.0 411600.0 4958000.0 28700.0 23540000.0 11770000.0 35440000.0 3490.0 2169.0        67600000.0 6400.0 20220.0 15610.0  
-1.0 0.0002 0.5 3.0 80880.0 3086000.0 1979000.0 777300.0 2277000.0 5596000.0 139800.0 85340.0 1179000.0 281100.0 4901000.0 28740.0 23810000.0 11650000.0 35060000.0 3551.0 1730.0        68090000.0 5106.0 12950.0 15110.0  
-1.0 0.0002 0.5 4.0 82300.0 3025000.0 1947000.0 778800.0 2158000.0 5305000.0 111600.0 87130.0 1070000.0 107200.0 4813000.0 28870.0 23890000.0 11250000.0 33860000.0 3567.0 1299.0        68160000.0 3832.0 3601.0 7119.0  
-1.0 0.0005 0.1 1.0 126700.0 5468000.0 3089000.0 617300.0 5534000.0 13320000.0 1233000.0 733900.0 4719000.0 3034000.0 10750000.0 20160.0 28030000.0 42240000.0 127100000.0 13330.0 11650.0        79610000.0 34390.0 56510.0 40430.0  
-1.0 0.0005 0.1 2.0 125900.0 5443000.0 3071000.0 618200.0 5459000.0 13140000.0 2519000.0 1500000.0 4598000.0 2798000.0 10740000.0 20170.0 28260000.0 42260000.0 127200000.0 13430.0 10950.0        80220000.0 32320.0 52400.0 40450.0  
-1.0 0.0005 0.1 3.0 120300.0 5389000.0 3036000.0 620400.0 5324000.0 12810000.0 2514000.0 1542000.0 4379000.0 1828000.0 10690000.0 20250.0 28520000.0 42070000.0 126600000.0 13770.0 8134.0        80680000.0 24000.0 33420.0 39160.0  
-1.0 0.0005 0.1 4.0 122000.0 5442000.0 3061000.0 623700.0 5231000.0 12600000.0 2072000.0 1648000.0 4146000.0 673500.0 10660000.0 20420.0 28630000.0 41330000.0 124400000.0 13960.0 5685.0        80850000.0 16780.0 9306.0 18450.0  
-1.0 0.0005 0.3 1.0 126200.0 2821000.0 2152000.0 523500.0 3727000.0 9037000.0 395900.0 235800.0 2625000.0 1705000.0 7737000.0 17600.0 18540000.0 25160000.0 75720000.0 8816.0 7638.0        52880000.0 22540.0 43390.0 31040.0  
-1.0 0.0005 0.3 2.0 125400.0 2799000.0 2138000.0 524300.0 3686000.0 8938000.0 820200.0 488400.0 2574000.0 1595000.0 7759000.0 17610.0 18750000.0 25260000.0 76020000.0 8898.0 7295.0        53450000.0 21530.0 40410.0 31190.0  
-1.0 0.0005 0.3 3.0 119800.0 2740000.0 2098000.0 526000.0 3573000.0 8663000.0 822200.0 504200.0 2442000.0 1074000.0 7725000.0 17680.0 19010000.0 25170000.0 75760000.0 9091.0 5630.0        53980000.0 16610.0 25930.0 30360.0  
-1.0 0.0005 0.3 4.0 121600.0 2715000.0 2085000.0 528200.0 3454000.0 8380000.0 671900.0 532600.0 2278000.0 398500.0 7659000.0 17820.0 19110000.0 24580000.0 73980000.0 9173.0 4007.0        54120000.0 11820.0 7226.0 14310.0  
-1.0 0.0005 0.5 1.0 125800.0 2273000.0 1638000.0 459000.0 2436000.0 5945000.0 85150.0 50710.0 1482000.0 925500.0 6042000.0 15820.0 13390000.0 14600000.0 43930000.0 5495.0 5420.0        38360000.0 15990.0 35310.0 25260.0  
-1.0 0.0005 0.5 2.0 124900.0 2260000.0 1631000.0 459600.0 2416000.0 5896000.0 178600.0 106300.0 1459000.0 870400.0 6070000.0 15830.0 13550000.0 14680000.0 44190000.0 5549.0 5208.0        38790000.0 15370.0 32950.0 25430.0  
-1.0 0.0005 0.5 3.0 119400.0 2213000.0 1603000.0 461000.0 2339000.0 5709000.0 181100.0 111000.0 1384000.0 593600.0 6051000.0 15890.0 13760000.0 14650000.0 44090000.0 5640.0 4097.0        39220000.0 12090.0 21190.0 24790.0  
-1.0 0.0005 0.5 4.0 121200.0 2185000.0 1589000.0 462700.0 2247000.0 5485000.0 147700.0 116600.0 1284000.0 223100.0 5989000.0 16010.0 13840000.0 14270000.0 42960000.0 5686.0 2978.0        39350000.0 8788.0 5914.0 11710.0  
-1.0 0.001 0.1 1.0 170200.0 3420000.0 1925000.0 445000.0 4431000.0 10400000.0 1996000.0 1193000.0 4290000.0 5300000.0 12130000.0 13060.0 22400000.0 49570000.0 149200000.0 19790.0 27060.0        63530000.0 79840.0 86200.0 61580.0  
-1.0 0.001 0.1 2.0 165400.0 3422000.0 1923000.0 445900.0 4412000.0 10350000.0 2643000.0 1581000.0 4242000.0 4947000.0 12200000.0 13080.0 22620000.0 49910000.0 150200000.0 20000.0 25640.0        64140000.0 75650.0 80240.0 61960.0  
-1.0 0.001 0.1 3.0 157900.0 3448000.0 1935000.0 447800.0 4416000.0 10360000.0 2542000.0 1569000.0 4178000.0 3474000.0 12330000.0 13150.0 22870000.0 50400000.0 151700000.0 20590.0 20000.0        64580000.0 59020.0 51590.0 60710.0  
-1.0 0.001 0.1 4.0 159800.0 3540000.0 1982000.0 450600.0 4449000.0 10450000.0 2177000.0 1761000.0 4089000.0 1447000.0 12450000.0 13300.0 22960000.0 50190000.0 151100000.0 21000.0 15120.0        64670000.0 44630.0 14500.0 28820.0  
-1.0 0.001 0.3 1.0 169600.0 1606000.0 1293000.0 344800.0 2775000.0 6621000.0 595600.0 356400.0 2177000.0 2519000.0 7487000.0 10470.0 11720000.0 25050000.0 75400000.0 11530.0 14490.0        33330000.0 42750.0 57390.0 41010.0  
-1.0 0.001 0.3 2.0 164800.0 1597000.0 1286000.0 345400.0 2750000.0 6562000.0 782100.0 468200.0 2148000.0 2373000.0 7522000.0 10490.0 11860000.0 25200000.0 75850000.0 11640.0 13870.0        33720000.0 40920.0 53540.0 41330.0  
-1.0 0.001 0.3 3.0 157300.0 1581000.0 1275000.0 346500.0 2709000.0 6464000.0 748600.0 462100.0 2087000.0 1703000.0 7562000.0 10540.0 12040000.0 25360000.0 76320000.0 11880.0 11130.0        34080000.0 32850.0 34550.0 40580.0  
-1.0 0.001 0.3 4.0 159300.0 1586000.0 1281000.0 348300.0 2674000.0 6387000.0 632800.0 509600.0 2003000.0 711800.0 7578000.0 10660.0 12110000.0 25050000.0 75410000.0 12030.0 8554.0        34170000.0 25240.0 9712.0 19270.0  
-1.0 0.001 0.5 1.0 169000.0 1337000.0 1053000.0 286300.0 1790000.0 4327000.0 124800.0 74640.0 1200000.0 1259000.0 5415000.0 8931.0 7354000.0 13360000.0 40200000.0 6647.0 9142.0        21010000.0 26980.0 43000.0 30730.0  
-1.0 0.001 0.5 2.0 164300.0 1329000.0 1048000.0 286700.0 1773000.0 4285000.0 168000.0 100500.0 1184000.0 1190000.0 5439000.0 8945.0 7444000.0 13430000.0 40430000.0 6706.0 8782.0        21250000.0 25920.0 40140.0 30980.0  
-1.0 0.001 0.5 3.0 156800.0 1311000.0 1037000.0 287500.0 1737000.0 4197000.0 160400.0 98910.0 1143000.0 865300.0 5456000.0 8987.0 7565000.0 13490000.0 40610000.0 6812.0 7183.0        21500000.0 21200.0 25940.0 30420.0  
-1.0 0.001 0.5 4.0 158900.0 1309000.0 1039000.0 288700.0 1700000.0 4113000.0 134800.0 107900.0 1088000.0 361400.0 5452000.0 9092.0 7614000.0 13280000.0 39980000.0 6887.0 5592.0        21570000.0 16500.0 7299.0 14470.0  
-1.0 0.002 0.1 1.0 258800.0 1390000.0 852900.0 291000.0 2290000.0 5187000.0 1244000.0 752900.0 2849000.0 4484000.0 9777000.0 10810.0 14290000.0 42380000.0 127600000.0 22980.0 33170.0        40650000.0 97890.0 102200.0 72900.0  
-1.0 0.002 0.1 2.0 252000.0 1393000.0 853100.0 291500.0 2293000.0 5194000.0 1793000.0 1082000.0 2846000.0 4267000.0 9881000.0 10830.0 14440000.0 42880000.0 129100000.0 23230.0 31680.0        41060000.0 93500.0 95390.0 73670.0  
-1.0 0.002 0.1 3.0 242000.0 1431000.0 872700.0 292600.0 2384000.0 5400000.0 1814000.0 1131000.0 2926000.0 3319000.0 10170000.0 10850.0 14590000.0 44090000.0 132700000.0 23990.0 26180.0        41280000.0 77270.0 61920.0 73310.0  
-1.0 0.002 0.1 4.0 244300.0 1507000.0 912000.0 293800.0 2499000.0 5667000.0 1632000.0 1349000.0 2994000.0 1616000.0 10450000.0 10890.0 14640000.0 44700000.0 134500000.0 24710.0 22080.0        41230000.0 65170.0 17640.0 35200.0  
-1.0 0.002 0.3 1.0 256300.0 718600.0 607700.0 204300.0 1362000.0 3184000.0 348300.0 211800.0 1315000.0 1908000.0 5130000.0 8374.0 5651000.0 17940000.0 53990000.0 11510.0 15200.0        16040000.0 44850.0 58040.0 41410.0  
-1.0 0.002 0.3 2.0 249500.0 714900.0 605100.0 204600.0 1350000.0 3155000.0 486700.0 294600.0 1301000.0 1831000.0 5155000.0 8381.0 5718000.0 18060000.0 54350000.0 11610.0 14630.0        16230000.0 43180.0 54170.0 41820.0  
-1.0 0.002 0.3 3.0 239600.0 714200.0 605700.0 205100.0 1358000.0 3173000.0 482800.0 301700.0 1299000.0 1478000.0 5229000.0 8396.0 5797000.0 18340000.0 55190000.0 11860.0 12640.0        16370000.0 37300.0 35170.0 41500.0  
-1.0 0.002 0.3 4.0 241900.0 727600.0 617400.0 205500.0 1381000.0 3231000.0 425600.0 350200.0 1295000.0 727500.0 5307000.0 8422.0 5824000.0 18380000.0 55320000.0 12110.0 10930.0        16380000.0 32260.0 10010.0 19920.0  
-1.0 0.002 0.5 1.0 254100.0 629100.0 532100.0 160000.0 896100.0 2140000.0 76060.0 46180.0 721100.0 965600.0 3482000.0 6931.0 3069000.0 8885000.0 26740000.0 6153.0 9316.0        8729000.0 27490.0 40220.0 28710.0  
-1.0 0.002 0.5 2.0 247300.0 625600.0 529500.0 160200.0 885700.0 2115000.0 105600.0 63880.0 711700.0 930000.0 3493000.0 6937.0 3105000.0 8928000.0 26870000.0 6204.0 8992.0        8828000.0 26540.0 37550.0 28980.0  
-1.0 0.002 0.5 3.0 237500.0 621200.0 527200.0 160500.0 878500.0 2097000.0 103500.0 64580.0 700700.0 759800.0 3521000.0 6953.0 3152000.0 9014000.0 27130000.0 6312.0 7912.0        8919000.0 23350.0 24390.0 28710.0  
-1.0 0.002 0.5 4.0 239800.0 628100.0 534300.0 160800.0 882400.0 2108000.0 90170.0 73610.0 688500.0 366500.0 3552000.0 6976.0 3170000.0 8984000.0 27040000.0 6413.0 6790.0        8937000.0 20040.0 6941.0 13780.0  
-1.0 0.004 0.1 1.0 375700.0 597000.0 453400.0 376000.0 897800.0 1955000.0 531000.0 333000.0 1388000.0 4042000.0 6610000.0 27630.0 8753000.0 31020000.0 93380000.0 68570.0 51000.0        25100000.0 150500.0 158600.0 112000.0  
-1.0 0.004 0.1 2.0 370200.0 600700.0 455400.0 376200.0 918700.0 2000000.0 887800.0 547000.0 1417000.0 3942000.0 6764000.0 27600.0 8825000.0 31780000.0 95650000.0 26040.0 49060.0        25290000.0 144800.0 108500.0 83810.0  
-1.0 0.004 0.1 3.0 356500.0 627400.0 469000.0 376600.0 1010000.0 2198000.0 953200.0 606400.0 1532000.0 3384000.0 7169000.0 27470.0 8888000.0 33590000.0 101100000.0 27090.0 42500.0        25290000.0 125400.0 71100.0 84910.0  
-1.0 0.004 0.1 4.0 361600.0 679200.0 498500.0 375900.0 1123000.0 2447000.0 918300.0 783500.0 1661000.0 1863000.0 7585000.0 27160.0 8890000.0 34960000.0 105200000.0 28480.0 38830.0        25120000.0 114600.0 20680.0 41460.0  
