# logU  Z  xi  lnh  NV1240 CIV1548 CIV1551     HeII1640 OIII1661 OIII1666 SiIII1883 SiIII1888 CIII1909 OII3727 NeIII3869     HeII4686 Hbeta OIII4959 OIII5007 OI6300 NII6548 Halpha NII6584 SII6717 SII6731 
-1.0 0.0001 0.1 1.0 62130.0 19410000.0 10210000.0 1121000.0 2999000.0 7375000.0 731900.0 433100.0 7867000.0 394100.0 3969000.0 42430.0 37090000.0 15030000.0 45250000.0 3827.0 1294.0        106200000.0 3819.0 15090.0 10800.0  
-1.0 0.0001 0.1 2.0 61830.0 19350000.0 10180000.0 1122000.0 2970000.0 7302000.0 1080000.0 640400.0 7673000.0 364500.0 3960000.0 42440.0 37220000.0 15010000.0 45170000.0 3851.0 1229.0        106600000.0 3627.0 13980.0 10780.0  
-1.0 0.0001 0.1 3.0 61580.0 18790000.0 9897000.0 1125000.0 2846000.0 6997000.0 969300.0 591300.0 7093000.0 248800.0 3890000.0 42520.0 37380000.0 14750000.0 44380000.0 3925.0 980.2        106700000.0 2893.0 8879.0 10360.0  
-1.0 0.0001 0.1 4.0 62850.0 18650000.0 9829000.0 1128000.0 2735000.0 6727000.0 775300.0 603900.0 6512000.0 102300.0 3838000.0 42700.0 37450000.0 14280000.0 42990000.0 3961.0 791.7        106700000.0 2336.0 2474.0 4888.0  
-1.0 0.0001 0.3 1.0 61890.0 10270000.0 5694000.0 1081000.0 2423000.0 5962000.0 292300.0 172900.0 5386000.0 300400.0 3689000.0 41280.0 33700000.0 11700000.0 35200000.0 3050.0 1175.0        96680000.0 3469.0 14230.0 10180.0  
-1.0 0.0001 0.3 2.0 61590.0 10260000.0 5685000.0 1082000.0 2406000.0 5920000.0 439300.0 260600.0 5276000.0 280400.0 3692000.0 41300.0 33910000.0 11710000.0 35260000.0 3073.0 1127.0        97260000.0 3325.0 13210.0 10190.0  
-1.0 0.0001 0.3 3.0 61340.0 9987000.0 5531000.0 1084000.0 2301000.0 5663000.0 396600.0 241900.0 4874000.0 195000.0 3629000.0 41340.0 34110000.0 11520000.0 34670000.0 3131.0 915.7        97500000.0 2702.0 8414.0 9815.0  
-1.0 0.0001 0.3 4.0 62620.0 9868000.0 5458000.0 1086000.0 2195000.0 5401000.0 316400.0 246200.0 4443000.0 80800.0 3569000.0 41490.0 34180000.0 11120000.0 33480000.0 3153.0 745.8        97530000.0 2201.0 2344.0 4629.0  
-1.0 0.0001 0.5 1.0 61650.0 6221000.0 4316000.0 1046000.0 1769000.0 4356000.0 69240.0 40970.0 3446000.0 207700.0 3447000.0 40300.0 30800000.0 8233000.0 24780000.0 2193.0 1076.0        88540000.0 3175.0 13460.0 9636.0  
-1.0 0.0001 0.5 2.0 61350.0 6208000.0 4313000.0 1047000.0 1760000.0 4334000.0 105600.0 62620.0 3385000.0 195400.0 3457000.0 40310.0 31050000.0 8262000.0 24870000.0 2212.0 1040.0        89210000.0 3068.0 12520.0 9664.0  
-1.0 0.0001 0.5 3.0 61110.0 6020000.0 4195000.0 1047000.0 1684000.0 4147000.0 95880.0 58460.0 3129000.0 138400.0 3401000.0 40310.0 31280000.0 8134000.0 24480000.0 2252.0 860.6        89530000.0 2540.0 7992.0 9322.0  
-1.0 0.0001 0.5 4.0 62400.0 5889000.0 4117000.0 1049000.0 1598000.0 3934000.0 76250.0 59260.0 2836000.0 57710.0 3336000.0 40420.0 31340000.0 7838000.0 23590000.0 2265.0 705.6        89530000.0 2082.0 2225.0 4395.0  
-1.0 0.0002 0.1 1.0 82780.0 22710000.0 11800000.0 902300.0 4097000.0 10030000.0 575500.0 341300.0 11450000.0 952000.0 6167000.0 32360.0 34540000.0 23640000.0 71160000.0 6357.0 3261.0        98540000.0 9624.0 25700.0 18400.0  
-1.0 0.0002 0.1 2.0 82580.0 22600000.0 11740000.0 902900.0 4041000.0 9897000.0 1505000.0 893700.0 11120000.0 874000.0 6146000.0 32320.0 34690000.0 23580000.0 70990000.0 6400.0 3067.0        98950000.0 9049.0 23830.0 18390.0  
-1.0 0.0002 0.1 3.0 80880.0 22090000.0 11460000.0 905600.0 3889000.0 9524000.0 1487000.0 908900.0 10360000.0 566700.0 6058000.0 32420.0 34890000.0 23250000.0 69990000.0 6546.0 2311.0        99210000.0 6819.0 15140.0 17690.0  
-1.0 0.0002 0.1 4.0 82270.0 22060000.0 11440000.0 909100.0 3767000.0 9227000.0 1199000.0 940100.0 9599000.0 211100.0 5999000.0 32610.0 34990000.0 22630000.0 68120000.0 6610.0 1686.0        99350000.0 4977.0 4214.0 8332.0  
-1.0 0.0002 0.3 1.0 82390.0 9057000.0 5228000.0 830400.0 3084000.0 7568000.0 212700.0 126200.0 7202000.0 649400.0 5198000.0 30290.0 27970000.0 16640000.0 50100000.0 4743.0 2646.0        80070000.0 7807.0 22480.0 16090.0  
-1.0 0.0002 0.3 2.0 82190.0 9040000.0 5204000.0 831300.0 3056000.0 7498000.0 563300.0 334500.0 7054000.0 605100.0 5207000.0 30270.0 28210000.0 16690000.0 50230000.0 4782.0 2526.0        80730000.0 7454.0 20930.0 16160.0  
-1.0 0.0002 0.3 3.0 80490.0 8840000.0 5067000.0 833400.0 2929000.0 7187000.0 562600.0 343700.0 6562000.0 403800.0 5138000.0 30350.0 28480000.0 16480000.0 49590000.0 4876.0 1966.0        81180000.0 5800.0 13360.0 15600.0  
